site,year,month,day,location,depth,temp,salinity,ph,secchi,lat,long,,,,,,,,,
hdo,2017,3,31,c1,1,7.2,28.7,7.8,0,-128.12975,51.65505,,,,,,,,,
hdo,2017,3,31,c3,3,7.3,29.4,7.8,0,-128.12975,51.65505,,,,,,,,,
hdo,2017,3,31,d0,0,7.3,29.3,7.9,0,-128.12975,51.65505,,,,,,,,,
hdo,2017,3,31,d1,1,7.3,29.3,7.9,0,-128.12975,51.65505,,,,,,,,,
hdo,2017,3,31,d5,5,7.3,29.3,7.9,0,-128.12975,51.65505,,,,,,,,,
hdo,2017,3,31,d10,8,7.3,29.3,7.9,0,-128.12975,51.65505,,,,,,,,,
ppo,2017,3,31,a0,0,7.3,29.1,7.8,6.5,-128.11304,51.65804,,,,,,,,,
ppo,2017,3,31,b0,0,7.3,28.9,7.7,6.5,-128.11304,51.65804,,,,,,,,,
ppo,2017,3,31,b1,1,7.3,29.2,7.7,6.5,-128.11304,51.65804,,,,,,,,,
ppo,2017,3,31,c0,0,7.4,29.3,6.3,6.5,-128.11304,51.65804,,,,,,,,,
ppo,2017,3,31,c1,1,7.3,29.3,6.9,6.5,-128.11304,51.65804,,,,,,,,,
ppo,2017,3,31,c3,3,7.3,29.3,7.2,6.5,-128.11304,51.65804,,,,,,,,,
ppo,2017,3,31,d0,0,7.3,28.2,7.3,6.5,-128.11304,51.65804,,,,,,,,,
ppo,2017,3,31,d1,1,7.3,29.3,7.4,6.5,-128.11304,51.65804,,,,,,,,,
ppo,2017,3,31,d5,5,7.3,29.4,7.6,6.5,-128.11304,51.65804,,,,,,,,,
ppo,2017,3,31,d10,10,7.3,29.6,7.7,6.5,-128.11304,51.65804,,,,,,,,,
chp,2017,4,1,a0,0,7.8,31.2,7.9,n/a,-128.12361,51.67633,,,,,,,,,
chp,2017,4,1,b0,0,7.8,31.1,7.9,n/a,-128.12361,51.67633,,,,,,,,,
chp,2017,4,1,b1,1,7.8,31.1,7.9,n/a,-128.12361,51.67633,,,,,,,,,
chp,2017,4,1,c0,0,7.8,31.1,7.9,n/a,-128.12361,51.67633,,,,,,,,,
chp,2017,4,1,c1,1,7.8,31.1,7.9,n/a,-128.12361,51.67633,,,,,,,,,
chp,2017,4,1,c3,2,n/a,n/a,n/a,n/a,-128.12361,51.67633,,,,,,,,,
chp,2017,4,1,d0,0,7.8,31.1,7.7,n/a,-128.12361,51.67633,,,,,,,,,
chp,2017,4,1,d1,1,7.8,31.1,7.8,n/a,-128.12361,51.67633,,,,,,,,,
chp,2017,4,1,d5,3,7.8,31.2,7.8,n/a,-128.12361,51.67633,,,,,,,,,
chp,2017,4,1,d10,4,7.8,31.2,7.9,n/a,-128.12361,51.67633,,,,,,,,,
pba,2017,4,1,a0,0,7.4,30,7.9,n/a,,,,,,,,,,,
pba,2017,4,1,b0,0,7.4,29.9,7.9,n/a,,,,,,,,,,,
pba,2017,4,1,b1,1,7.4,30.1,7.9,n/a,,,,,,,,,,,
pba,2017,4,1,c0,0,7.4,30,7.9,n/a,,,,,,,,,,,
pba,2017,4,1,c1,1,7.3,30,7.9,n/a,,,,,,,,,,,
pba,2017,4,1,c3,2,7.3,30.2,7.9,n/a,,,,,,,,,,,
pba,2017,4,1,d0,0,7.4,30,7.9,n/a,,,,,,,,,,,
pba,2017,4,1,d1,1,7.3,30.2,7.9,n/a,,,,,,,,,,,
pba,2017,4,1,d5,2,7.3,30.4,7.9,n/a,,,,,,,,,,,
pba,2017,4,1,d10,2,7.3,30.4,7.9,n/a,,,,,,,,,,,
pba,2017,5,24,a0,0,10.7,23.2,8,n/a,-128.11877,51.11877,,,,,,,,,
pba,2017,5,24,b0,0,10.9,26.5,8,n/a,-128.11877,51.11877,,,,,,,,,
pba,2017,5,24,b1,1,10.9,26.5,8,n/a,-128.11877,51.11877,,,,,,,,,
pba,2017,5,24,c0,0,10.8,27.5,8,n/a,-128.11877,51.11877,,,,,,,,,
pba,2017,5,24,c1,1,10.9,27.9,8,n/a,-128.11877,51.11877,,,,,,,,,
pba,2017,5,24,c3,2,10.9,28.4,8,n/a,-128.11877,51.11877,,,,,,,,,
pba,2017,5,24,d0,0,n/a,n/a,n/a,n/a,-128.11877,51.11877,,,,,,,,,
pba,2017,5,24,d1,1,n/a,n/a,n/a,n/a,-128.11877,51.11877,,,,,,,,,
pba,2017,5,24,d5,5,n/a,n/a,n/a,n/a,-128.11877,51.11877,,,,,,,,,
pba,2017,5,24,d10,10,n/a,n/a,n/a,n/a,-128.11877,51.11877,,,,,,,,,
ppo,2017,5,24,a0,0,10.3,27,6.4,n/a,-128.11292,51.65804,,,,,,,,,
ppo,2017,5,24,b0,0,10.5,28.4,7.6,n/a,-128.11292,51.65804,,,,,,,,,
ppo,2017,5,24,b1,1,10.5,29,7.7,n/a,-128.11292,51.65804,,,,,,,,,
ppo,2017,5,24,c0,0,10.5,28.8,7.8,n/a,-128.11292,51.65804,,,,,,,,,
ppo,2017,5,24,c1,1,10.5,29,7.9,n/a,-128.11292,51.65804,,,,,,,,,
ppo,2017,5,24,c3,4.5,10.4,29.1,7.9,n/a,-128.11292,51.65804,,,,,,,,,
ppo,2017,5,24,d0,0,n/a,n/a,n/a,n/a,-128.11292,51.65804,,,,,,,,,
ppo,2017,5,24,d1,1,n/a,n/a,n/a,n/a,-128.11292,51.65804,,,,,,,,,
ppo,2017,5,24,d5,5,n/a,n/a,n/a,n/a,-128.11292,51.65804,,,,,,,,,
ppo,2017,5,24,d10,10,n/a,n/a,n/a,n/a,-128.11292,51.65804,,,,,,,,,
chp,2017,5,25,a0,0,9.4,30.5,6.2,5.5,-128.12366,51.67632,,,,,,,,,
chp,2017,5,25,b0,0,9.4,30.4,7,5.5,-128.12366,51.67632,,,,,,,,,
chp,2017,5,25,b1,1,9.4,30.2,7.2,5.5,-128.12366,51.67632,,,,,,,,,
chp,2017,5,25,c0,0,9.3,30.4,7.5,5.5,-128.12366,51.67632,,,,,,,,,
chp,2017,5,25,c1,1,9.3,30.4,7.6,5.5,-128.12366,51.67632,,,,,,,,,
chp,2017,5,25,c3,2.8,9.4,30.3,7.6,5.5,-128.12366,51.67632,,,,,,,,,
chp,2017,5,25,d0,0,9.3,30.4,7.7,5.5,-128.12366,51.67632,,,,,,,,,
chp,2017,5,25,d1,1,9.3,30.4,7.8,5.5,-128.12366,51.67632,,,,,,,,,
chp,2017,5,25,d5,5,9.3,30.4,7.8,5.5,-128.12366,51.67632,,,,,,,,,
chp,2017,5,25,d10,6.3,9.3,30.4,7.8,5.5,-128.12366,51.67632,,,,,,,,,
hdo,2017,5,25,a0,0,10.5,29.3,7.7,4,-128.12979,51.65496,,,,,,,,,
hdo,2017,5,25,b0,0,10.5,29.3,7.9,4,-128.12979,51.65496,,,,,,,,,
hdo,2017,5,25,b1,1,10.5,29.4,7.9,4,-128.12979,51.65496,,,,,,,,,
hdo,2017,5,25,c0,0,10.6,28.5,7.9,4,-128.12979,51.65496,,,,,,,,,
hdo,2017,5,25,c1,1,10.5,29.3,7.9,4,-128.12979,51.65496,,,,,,,,,
hdo,2017,5,25,c3,3.5,10.1,29.6,8,4,-128.12979,51.65496,,,,,,,,,
hdo,2017,5,25,d0,0,10.5,29.2,8,4,-128.12979,51.65496,,,,,,,,,
hdo,2017,5,25,d1,1,10.4,29.5,8,4,-128.12979,51.65496,,,,,,,,,
hdo,2017,5,25,d5,5,10.1,29.6,8,4,-128.12979,51.65496,,,,,,,,,
hdo,2017,5,25,d10,10,9.9,29.7,8,4,-128.12979,51.65496,,,,,,,,,
ssp,2017,5,26,a0,0,9.4,31.4,7.7,10,-128.11519,51.6793,,,,,,,,,
ssp,2017,5,26,b0,0,9.3,31.5,7.8,10,-128.11519,51.6793,,,,,,,,,
ssp,2017,5,26,b1,1,9.2,31.4,7.8,10,-128.11519,51.6793,,,,,,,,,
ssp,2017,5,26,c0,0,9,31.7,7.8,10,-128.11519,51.6793,,,,,,,,,
ssp,2017,5,26,c1,1,9,31.7,7.8,10,-128.11519,51.6793,,,,,,,,,
ssp,2017,5,26,c3,2.5,9,31.7,7.9,10,-128.11519,51.6793,,,,,,,,,
ssp,2017,5,26,d0,0,9.2,31.4,7.8,10,-128.11519,51.6793,,,,,,,,,
ssp,2017,5,26,d1,1,9.1,31.5,7.9,10,-128.11519,51.6793,,,,,,,,,
ssp,2017,5,26,d5,5,9,31.6,7.9,10,-128.11519,51.6793,,,,,,,,,
ssp,2017,5,26,d10,10,8.1,31.7,7.9,10,-128.11519,51.6793,,,,,,,,,
wfb,2017,5,26,a0,0,n/a,n/a,n/a,n/a,-128.1277,51.65495,,,,,,,,,
wfb,2017,5,26,b0,0,9.5,30.2,7.5,n/a,-128.1277,51.65495,,,,,,,,,
wfb,2017,5,26,b1,1,9.4,31.3,7.6,n/a,-128.1277,51.65495,,,,,,,,,
wfb,2017,5,26,c0,0,9.7,31,6.6,n/a,-128.1277,51.65495,,,,,,,,,
wfb,2017,5,26,c1,1,9.5,31.3,7,n/a,-128.1277,51.65495,,,,,,,,,
wfb,2017,5,26,c3,2.4,9.3,31.3,7.5,n/a,-128.1277,51.65495,,,,,,,,,
wfb,2017,5,26,d0,0,8.9,31.7,7.6,n/a,-128.1277,51.65495,,,,,,,,,
wfb,2017,5,26,d1,1,8.9,31.7,7.7,n/a,-128.1277,51.65495,,,,,,,,,
wfb,2017,5,26,d5,5,8.9,31.7,7.7,n/a,-128.1277,51.65495,,,,,,,,,
wfb,2017,5,26,d10,6.3,8.9,31.7,7.8,n/a,-128.1277,51.65495,,,,,,,,,
pba,2017,6,11,a0,0,13.3,23.3,8.1,5.3,,,,,,,,,,,
pba,2017,6,11,b0,0,13.2,23.9,8.1,5.3,,,,,,,,,,,
pba,2017,6,11,b1,1,12.6,26.2,8.1,5.3,,,,,,,,,,,
pba,2017,6,11,c0,0,13.3,23.6,8.2,5.3,,,,,,,,,,,
pba,2017,6,11,c1,1,12.4,26.2,8.1,5.3,,,,,,,,,,,
pba,2017,6,11,c3,3,12.3,26.9,8.1,5.3,,,,,,,,,,,
pba,2017,6,11,d0,0,13.4,21.7,8.1,5.3,,,,,,,,,,,
pba,2017,6,11,d1,1,13,25.4,8.1,5.3,,,,,,,,,,,
pba,2017,6,11,d5,5,11.8,27.6,8.1,5.3,,,,,,,,,,,
pba,2017,6,11,d10,10,10.7,29.2,8.1,5.3,,,,,,,,,,,
ppo,2017,6,11,a0,0,12,26.9,8.1,6.5,-128.11258,51.65747,,,,,,,,,
ppo,2017,6,11,b0,0,12.2,26.1,8,6.5,-128.11258,51.65747,,,,,,,,,
ppo,2017,6,11,b1,1,12.1,26.5,8,6.5,-128.11258,51.65747,,,,,,,,,
ppo,2017,6,11,c0,0,12,26.5,7.7,6.5,-128.11258,51.65747,,,,,,,,,
ppo,2017,6,11,c1,1,12,26.7,7.9,6.5,-128.11258,51.65747,,,,,,,,,
ppo,2017,6,11,c3,3,11.8,27.1,7.9,6.5,-128.11258,51.65747,,,,,,,,,
ppo,2017,6,11,d0,0,12,25.8,6.5,6.5,-128.11258,51.65747,,,,,,,,,
ppo,2017,6,11,d1,1,12,26.9,6.9,6.5,-128.11258,51.65747,,,,,,,,,
ppo,2017,6,11,d5,5,10.8,28.9,7.3,6.5,-128.11258,51.65747,,,,,,,,,
ppo,2017,6,11,d10,10,9.1,30.7,7.4,6.5,-128.11258,51.65747,,,,,,,,,
chp,2017,6,12,a0,0,11.2,29.5,6.3,6.5,-128.12378,51.67625,,,,,,,,,
chp,2017,6,12,b0,0,10.9,29.5,7.1,6.5,-128.12378,51.67625,,,,,,,,,
chp,2017,6,12,b1,1,10.7,29.5,7.9,6.5,-128.12378,51.67625,,,,,,,,,
chp,2017,6,12,c0,0,10.7,29.5,7.6,6.5,-128.12378,51.67625,,,,,,,,,
chp,2017,6,12,c1,1,10.7,29.5,7.7,6.5,-128.12378,51.67625,,,,,,,,,
chp,2017,6,12,c3,2,10.6,29.5,7.8,6.5,-128.12378,51.67625,,,,,,,,,
chp,2017,6,12,d0,0,10.5,29.4,7.8,6.5,-128.12378,51.67625,,,,,,,,,
chp,2017,6,12,d1,1,10.5,29.4,7.8,6.5,-128.12378,51.67625,,,,,,,,,
chp,2017,6,12,d5,5,9.8,30.5,7.8,6.5,-128.12378,51.67625,,,,,,,,,
chp,2017,6,12,d10,6.5,9.7,30.7,7.9,6.5,-128.12378,51.67625,,,,,,,,,
hdo,2017,6,12,a0,0,14.2,25.9,7.8,5,-128.13007,51.65488,,,,,,,,,
hdo,2017,6,12,b0,0,14.4,25.6,8,5,-128.13007,51.65488,,,,,,,,,
hdo,2017,6,12,b1,1,12.5,26.7,8,5,-128.13007,51.65488,,,,,,,,,
hdo,2017,6,12,c0,0,13.1,26.1,8,5,-128.13007,51.65488,,,,,,,,,
hdo,2017,6,12,c1,1,12.1,26.8,8.1,5,-128.13007,51.65488,,,,,,,,,
hdo,2017,6,12,c3,3,11.4,28.1,8.1,5,-128.13007,51.65488,,,,,,,,,
hdo,2017,6,12,d0,0,12.6,26.4,8.1,5,-128.13007,51.65488,,,,,,,,,
hdo,2017,6,12,d1,1,12.2,26.8,8.1,5,-128.13007,51.65488,,,,,,,,,
hdo,2017,6,12,d5,5,11,28.7,8.1,5,-128.13007,51.65488,,,,,,,,,
ssp,2017,6,13,a0,0,11.4,28.7,7.9,3.3,-128.11549,51.67986,,,,,,,,,
ssp,2017,6,13,b0,0,10.9,29.4,7.9,3.3,-128.11549,51.67986,,,,,,,,,
ssp,2017,6,13,b1,1,10.8,29.3,8,3.3,-128.11549,51.67986,,,,,,,,,
ssp,2017,6,13,c0,0,11.8,27.2,8,3.3,-128.11549,51.67986,,,,,,,,,
ssp,2017,6,13,c1,1,11.5,27.2,8.1,3.3,-128.11549,51.67986,,,,,,,,,
ssp,2017,6,13,c3,3,11.2,28.4,8.1,3.3,-128.11549,51.67986,,,,,,,,,
ssp,2017,6,13,d0,0,11.8,25.8,8.2,3.3,-128.11549,51.67986,,,,,,,,,
ssp,2017,6,13,d1,1,11.4,27.6,8.2,3.3,-128.11549,51.67986,,,,,,,,,
ssp,2017,6,13,d5,5,11,28.4,8.2,3.3,-128.11549,51.67986,,,,,,,,,
ssp,2017,6,13,d10,8,10,30.2,8.1,3.3,-128.11549,51.67986,,,,,,,,,
wfb,2017,6,13,a0,0,11.3,29,6.3,5.5,-128.11986,51.66815,,,,,,,,,
wfb,2017,6,13,b0,0,11.1,29.4,6.7,5.5,-128.11986,51.66815,,,,,,,,,
wfb,2017,6,13,b1,1,11.1,29.2,7.1,5.5,-128.11986,51.66815,,,,,,,,,
wfb,2017,6,13,c0,0,11.2,20,7.3,5.5,-128.11986,51.66815,,,,,,,,,
wfb,2017,6,13,c1,1,11,29.2,7.7,5.5,-128.11986,51.66815,,,,,,,,,
wfb,2017,6,13,c3,2,11,29.3,7.7,5.5,-128.11986,51.66815,,,,,,,,,
wfb,2017,6,13,d0,0,10.9,29.3,7.8,5.5,-128.11986,51.66815,,,,,,,,,
wfb,2017,6,13,d1,1,10.9,29.2,7.8,5.5,-128.11986,51.66815,,,,,,,,,
wfb,2017,6,13,d5,5,10.1,30.2,7.9,5.5,-128.11986,51.66815,,,,,,,,,
wfb,2017,6,13,d10,6,9.9,30.3,7.9,5.5,-128.11986,51.66815,,,,,,,,,
ssp,2017,7,8,a0,0,11.9,29.7,7.8,4.5,-128.11522,51.67952,,,,,,,,,
ssp,2017,7,8,b0,0,11.8,29.7,7.9,4.5,-128.11522,51.67952,,,,,,,,,
ssp,2017,7,8,b1,1,11.8,29.8,8,4.5,-128.11522,51.67952,,,,,,,,,
ssp,2017,7,8,c0,0,11.6,29.6,7.9,4.5,-128.11522,51.67952,,,,,,,,,
ssp,2017,7,8,c1,1,11.4,29.6,8,4.5,-128.11522,51.67952,,,,,,,,,
ssp,2017,7,8,c3,1.5,11.3,29.6,8,4.5,-128.11522,51.67952,,,,,,,,,
ssp,2017,7,8,d0,0,11.5,29.9,8,4.5,-128.11522,51.67952,,,,,,,,,
ssp,2017,7,8,d1,1,11.5,30,8,4.5,-128.11522,51.67952,,,,,,,,,
ssp,2017,7,8,d5,5,11.5,30,8.1,4.5,-128.11522,51.67952,,,,,,,,,
ssp,2017,7,8,d10,10,11.4,30.1,8.1,4.5,-128.11522,51.67952,,,,,,,,,
wfb,2017,7,8,a0,0,12,29.6,6.8,4.4,-128.11972,51.66824,,,,,,,,,
wfb,2017,7,8,b0,0,11.9,29.6,6.6,4.4,-128.11972,51.66824,,,,,,,,,
wfb,2017,7,8,b1,1,11.7,29.8,7.1,4.4,-128.11972,51.66824,,,,,,,,,
wfb,2017,7,8,c0,0,11.5,29.8,7.3,4.4,-128.11972,51.66824,,,,,,,,,
wfb,2017,7,8,c1,1,11.4,29.9,7.5,4.4,-128.11972,51.66824,,,,,,,,,
wfb,2017,7,8,c3,2,11.3,29.5,7.6,4.4,-128.11972,51.66824,,,,,,,,,
wfb,2017,7,8,d0,0,11.7,30,7.6,4.4,-128.11972,51.66824,,,,,,,,,
wfb,2017,7,8,d1,1,11.5,30,7.7,4.4,-128.11972,51.66824,,,,,,,,,
wfb,2017,7,8,d5,5,10.5,30.7,7.8,4.4,-128.11972,51.66824,,,,,,,,,
wfb,2017,7,8,d10,6,10.5,30.7,7.9,4.4,-128.11972,51.66824,,,,,,,,,
pba,2017,7,9,a0,0,14,27,8.2,3,-128.11856,51.64663,,,,,,,,,
pba,2017,7,9,b0,0,13.9,27.1,8.3,3,-128.11856,51.64663,,,,,,,,,
pba,2017,7,9,b1,1,13.9,27.2,8.3,3,-128.11856,51.64663,,,,,,,,,
pba,2017,7,9,c0,0,14,26.8,8.1,3,-128.11856,51.64663,,,,,,,,,
pba,2017,7,9,c1,0,13.9,27.2,8.2,3,-128.11856,51.64663,,,,,,,,,
pba,2017,7,9,c3,1,12.7,28.8,8.2,3,-128.11856,51.64663,,,,,,,,,
pba,2017,7,9,d0,3,13.9,27.1,8.1,3,-128.11856,51.64663,,,,,,,,,
pba,2017,7,9,d1,1,13.9,27.3,8.2,3,-128.11856,51.64663,,,,,,,,,
pba,2017,7,9,d5,5,10.9,30.2,8.2,3,-128.11856,51.64663,,,,,,,,,
pba,2017,7,9,d10,7,10.7,30.3,8.1,3,-128.11856,51.64663,,,,,,,,,
ppo,2017,7,9,a0,0,14.1,26.3,8.1,5,-128.11301,51.65818,,,,,,,,,
ppo,2017,7,9,b0,0,14.1,26.1,8.1,5,-128.11301,51.65818,,,,,,,,,
ppo,2017,7,9,b1,1,13.7,27.2,8.1,5,-128.11301,51.65818,,,,,,,,,
ppo,2017,7,9,c0,0,14.2,26.2,7.8,5,-128.11301,51.65818,,,,,,,,,
ppo,2017,7,9,c1,1,13.6,27.6,7.9,5,-128.11301,51.65818,,,,,,,,,
ppo,2017,7,9,c3,3,12,29.5,7.9,5,-128.11301,51.65818,,,,,,,,,
ppo,2017,7,9,d0,0,14.3,26.1,5.9,5,-128.11301,51.65818,,,,,,,,,
ppo,2017,7,9,d1,1,13.8,27.1,6.4,5,-128.11301,51.65818,,,,,,,,,
ppo,2017,7,9,d5,5,11,30.1,6.8,5,-128.11301,51.65818,,,,,,,,,
ppo,2017,7,9,d10,10,10.1,30.7,6.9,5,-128.11301,51.65818,,,,,,,,,
chp,2017,7,10,a0,0,11.9,30.2,6.5,4,-128.12379,51.67627,,,,,,,,,
chp,2017,7,10,b0,0,11.6,30.2,7.3,4,-128.12379,51.67627,,,,,,,,,
chp,2017,7,10,b1,1,11.6,30.1,7.5,4,-128.12379,51.67627,,,,,,,,,
chp,2017,7,10,c0,0,11.6,30,7.6,4,-128.12379,51.67627,,,,,,,,,
chp,2017,7,10,c1,1,11.5,30.2,7.7,4,-128.12379,51.67627,,,,,,,,,
chp,2017,7,10,c3,1.2,11.5,30.2,7.7,4,-128.12379,51.67627,,,,,,,,,
chp,2017,7,10,d0,0,12.1,30,7.7,4,-128.12379,51.67627,,,,,,,,,
chp,2017,7,10,d1,1,11.8,30.1,7.8,4,-128.12379,51.67627,,,,,,,,,
chp,2017,7,10,d5,5,10.7,30.1,7.9,4,-128.12379,51.67627,,,,,,,,,
hdo,2017,7,10,a0,0,12.7,28.3,7.9,6.5,-128.12987,51.65502,,,,,,,,,
hdo,2017,7,10,b0,0,13.1,27.4,8.2,6.5,-128.12987,51.65502,,,,,,,,,
hdo,2017,7,10,b1,1,12.8,28.5,8.2,6.5,-128.12987,51.65502,,,,,,,,,
hdo,2017,7,10,c0,0,13,27.1,8.2,6.5,-128.12987,51.65502,,,,,,,,,
hdo,2017,7,10,c1,1,12.5,28.5,8.2,6.5,-128.12987,51.65502,,,,,,,,,
hdo,2017,7,10,c3,3,11.6,29.3,8.2,6.5,-128.12987,51.65502,,,,,,,,,
hdo,2017,7,10,d0,0,12.9,28.3,8.2,6.5,-128.12987,51.65502,,,,,,,,,
hdo,2017,7,10,d1,1,12.7,28.4,8.2,6.5,-128.12987,51.65502,,,,,,,,,
hdo,2017,7,10,d5,5,11.5,29.3,8.3,6.5,-128.12987,51.65502,,,,,,,,,
hdo,2017,7,10,d10,7.5,11.1,29.5,8.3,6.5,-128.12987,51.65502,,,,,,,,,
hab4,2017,7,20,a0,0,14.8,26,5.8,6.5,-128.079435,51.6648283,,,,,,,,,
hab4,2017,7,20,b0,0,14.8,26.7,6.7,6.5,-128.079435,51.6648283,,,,,,,,,
hab4,2017,7,20,b1,1,14.8,26.8,7.2,6.5,-128.079435,51.6648283,,,,,,,,,
hab4,2017,7,20,c0,0,15,26.8,7.6,6.5,-128.079435,51.6648283,,,,,,,,,
hab4,2017,7,20,c1,1,14.7,27.4,7.7,6.5,-128.079435,51.6648283,,,,,,,,,
hab4,2017,7,20,c3,4.1,13.9,28.2,7.8,6.5,-128.079435,51.6648283,,,,,,,,,
hab4,2017,7,20,d0,0,16,26.7,8,6.5,-128.079435,51.6648283,,,,,,,,,
hab4,2017,7,20,d1,1,14.3,27.5,8,6.5,-128.079435,51.6648283,,,,,,,,,
hab4,2017,7,20,d5,5,13.7,28.6,8.1,6.5,-128.079435,51.6648283,,,,,,,,,
hab4,2017,7,20,d10,10,11.6,30.2,8.1,6.5,-128.079435,51.6648283,,,,,,,,,
hab2,2017,7,21,a0,0,13.6,29.5,6.4,5.5,-128.14095,51.66372,,,,,,,,,
hab2,2017,7,21,b0,0,13.7,29.9,6.9,5.5,-128.14095,51.66372,,,,,,,,,
hab2,2017,7,21,b1,1,13.5,30.2,7.1,5.5,-128.14095,51.66372,,,,,,,,,
hab2,2017,7,21,c0,0,13.4,30.3,7.7,5.5,-128.14095,51.66372,,,,,,,,,
hab2,2017,7,21,c1,1,13.2,30.3,7.7,5.5,-128.14095,51.66372,,,,,,,,,
hab2,2017,7,21,c3,2,12.9,30.5,7.8,5.5,-128.14095,51.66372,,,,,,,,,
hab2,2017,7,21,d0,0,12.8,30.3,7.8,5.5,-128.14095,51.66372,,,,,,,,,
hab2,2017,7,21,d1,1,12.8,30.3,7.9,5.5,-128.14095,51.66372,,,,,,,,,
hab2,2017,7,21,d5,5,12.3,30.7,7.9,5.5,-128.14095,51.66372,,,,,,,,,
hab2,2017,7,21,d10,10,11.8,31,8,5.5,-128.14095,51.66372,,,,,,,,,
fei3,2017,7,22,a0,0,15,17.8,6.3,5.5,-127.8679,51.71318,,,,,,,,,
fei3,2017,7,22,b0,0,15.2,24.5,6.7,5.5,-127.8679,51.71318,,,,,,,,,
fei3,2017,7,22,b1,1,15.2,25,7.3,5.5,-127.8679,51.71318,,,,,,,,,
fei3,2017,7,22,c0,0,15.2,24.4,7.5,5.5,-127.8679,51.71318,,,,,,,,,
fei3,2017,7,22,c1,1,15,25.3,7.7,5.5,-127.8679,51.71318,,,,,,,,,
fei3,2017,7,22,c3,2,14.7,26,7.8,5.5,-127.8679,51.71318,,,,,,,,,
fei3,2017,7,22,d0,0,15.1,24.7,7.9,5.5,-127.8679,51.71318,,,,,,,,,
fei3,2017,7,22,d1,1,15.1,24.8,8,5.5,-127.8679,51.71318,,,,,,,,,
fei3,2017,7,22,d5,5,13.1,28.5,8,5.5,-127.8679,51.71318,,,,,,,,,
fei3,2017,7,22,d10,10,10.2,30.2,7.9,5.5,-127.8679,51.71318,,,,,,,,,
fei4,2017,7,22,a0,0,14.9,25,7.9,6,-127.88515,51.709233,,,,,,,,,
fei4,2017,7,22,b0,0,14.9,25,8,6,-127.88515,51.709233,,,,,,,,,
fei4,2017,7,22,b1,1,14.9,25.3,8.1,6,-127.88515,51.709233,,,,,,,,,
fei4,2017,7,22,c0,0,14.9,25.4,8.1,6,-127.88515,51.709233,,,,,,,,,
fei4,2017,7,22,c1,1,14.9,25.6,8.1,6,-127.88515,51.709233,,,,,,,,,
fei4,2017,7,22,c3,2,14.7,26.1,8.1,6,-127.88515,51.709233,,,,,,,,,
fei4,2017,7,22,d0,0,14.9,25.3,8.2,6,-127.88515,51.709233,,,,,,,,,
fei4,2017,7,22,d1,1,14.9,25.5,8.2,6,-127.88515,51.709233,,,,,,,,,
fei4,2017,7,22,d5,5,13.4,27.7,8.2,6,-127.88515,51.709233,,,,,,,,,
fei4,2017,7,22,d10,10,10.3,30.2,8.1,6,-127.88515,51.709233,,,,,,,,,
kis1,2017,7,24,a0,0,14.5,30,6,5.5,-128.22939,51.81107,,,,,,,,,
kis1,2017,7,24,b0,0,14.7,30,6.2,5.5,-128.22939,51.81107,,,,,,,,,
kis1,2017,7,24,b1,1,14.5,30,6.4,5.5,-128.22939,51.81107,,,,,,,,,
kis1,2017,7,24,c0,0,14.5,30,6.8,5.5,-128.22939,51.81107,,,,,,,,,
kis1,2017,7,24,c1,1,14.5,30,6.8,5.5,-128.22939,51.81107,,,,,,,,,
kis1,2017,7,24,c3,2,14.5,30,6.9,5.5,-128.22939,51.81107,,,,,,,,,
kis1,2017,7,24,d0,0,14.5,30.1,7.2,5.5,-128.22939,51.81107,,,,,,,,,
kis1,2017,7,24,d1,1,14.5,30.1,7.2,5.5,-128.22939,51.81107,,,,,,,,,
kis1,2017,7,24,d5,5,14.5,30.1,7.2,5.5,-128.22939,51.81107,,,,,,,,,
kis1,2017,7,24,d10,10,14.3,30.2,7.3,5.5,-128.22939,51.81107,,,,,,,,,
kis2,2017,7,24,a0,0,15.1,30,7.3,5.5,-128.2393,51.83682,,,,,,,,,
kis2,2017,7,24,b0,0,15.1,30,7.4,5.5,-128.2393,51.83682,,,,,,,,,
kis2,2017,7,24,b1,1,15,30,7.4,5.5,-128.2393,51.83682,,,,,,,,,
kis2,2017,7,24,c0,0,15,30,7.4,5.5,-128.2393,51.83682,,,,,,,,,
kis2,2017,7,24,c1,1,15,30,7.4,5.5,-128.2393,51.83682,,,,,,,,,
kis2,2017,7,24,c3,2,14.7,30.1,7.4,5.5,-128.2393,51.83682,,,,,,,,,
kis2,2017,7,24,d0,0,15,30,7.4,5.5,-128.2393,51.83682,,,,,,,,,
kis2,2017,7,24,d1,1,14.9,30,7.4,5.5,-128.2393,51.83682,,,,,,,,,
kis2,2017,7,24,d5,5,14.5,30.2,7.5,5.5,-128.2393,51.83682,,,,,,,,,
kis2,2017,7,24,d10,10,14.3,30.2,7.5,5.5,-128.2393,51.83682,,,,,,,,,
ris1,2017,7,25,a0,0,15.2,21.7,7.9,5.5,-127.69081,51.4556,,,,,,,,,
ris1,2017,7,25,b0,0,15.2,21.8,8.1,5.5,-127.69081,51.4556,,,,,,,,,
ris1,2017,7,25,b1,1,14.8,21.9,8.1,5.5,-127.69081,51.4556,,,,,,,,,
ris1,2017,7,25,c0,0,14.8,21.9,8,5.5,-127.69081,51.4556,,,,,,,,,
ris1,2017,7,25,c1,1,14.7,22,8.1,5.5,-127.69081,51.4556,,,,,,,,,
